order_id,store_id,sku_id,order_qty,ship_date,expected_arrival_date,status
OPEN020264,STR063,SKU000186,3,2026-05-12,2026-05-20,In transit
OPEN020265,STR063,SKU000187,24,2026-05-13,2026-05-19,In transit
OPEN020266,STR063,SKU000198,6,2026-05-14,2026-05-18,In transit
OPEN020267,STR063,SKU000199,12,2026-05-13,2026-05-16,In transit
OPEN020268,STR063,SKU000202,24,2026-05-13,2026-05-18,In transit
OPEN020269,STR063,SKU000211,24,2026-05-15,2026-05-16,In transit
OPEN020270,STR063,SKU000212,12,2026-05-13,2026-05-16,In transit
OPEN020271,STR063,SKU000214,24,2026-05-15,2026-05-18,In transit
OPEN020272,STR063,SKU000216,3,2026-05-15,2026-05-18,In transit
OPEN020273,STR063,SKU000218,6,2026-05-15,2026-05-18,In transit
OPEN020274,STR063,SKU000223,6,2026-05-13,2026-05-20,In transit
OPEN020275,STR063,SKU000224,6,2026-05-13,2026-05-18,In transit
OPEN020276,STR063,SKU000226,24,2026-05-12,2026-05-17,In transit
OPEN020277,STR063,SKU000227,6,2026-05-13,2026-05-18,In transit
OPEN020278,STR063,SKU000230,3,2026-05-12,2026-05-16,In transit
OPEN020279,STR063,SKU000232,24,2026-05-13,2026-05-18,In transit
OPEN020280,STR063,SKU000237,6,2026-05-13,2026-05-20,In transit
OPEN020281,STR063,SKU000242,6,2026-05-13,2026-05-16,In transit
OPEN020282,STR063,SKU000243,24,2026-05-14,2026-05-19,In transit
OPEN020283,STR063,SKU000244,12,2026-05-13,2026-05-17,In transit
OPEN020284,STR063,SKU000246,24,2026-05-15,2026-05-20,In transit
OPEN020285,STR063,SKU000248,24,2026-05-12,2026-05-17,In transit
OPEN020286,STR063,SKU000252,12,2026-05-14,2026-05-17,In transit
OPEN020287,STR063,SKU000254,6,2026-05-14,2026-05-17,In transit
OPEN020288,STR063,SKU000257,3,2026-05-13,2026-05-20,In transit
OPEN020289,STR063,SKU000259,24,2026-05-14,2026-05-20,In transit
OPEN020290,STR063,SKU000263,6,2026-05-14,2026-05-16,In transit
OPEN020291,STR063,SKU000266,24,2026-05-15,2026-05-17,In transit
OPEN020292,STR063,SKU000267,6,2026-05-12,2026-05-16,In transit
OPEN020293,STR063,SKU000270,24,2026-05-12,2026-05-17,In transit
OPEN020294,STR063,SKU000273,24,2026-05-14,2026-05-19,In transit
OPEN020295,STR063,SKU000275,12,2026-05-12,2026-05-19,In transit
OPEN020296,STR063,SKU000277,6,2026-05-15,2026-05-17,In transit
OPEN020297,STR063,SKU000280,24,2026-05-14,2026-05-19,In transit
OPEN020298,STR063,SKU000281,3,2026-05-13,2026-05-18,In transit
OPEN020299,STR063,SKU000285,12,2026-05-15,2026-05-16,In transit
OPEN020300,STR063,SKU000286,12,2026-05-14,2026-05-17,In transit
OPEN020301,STR063,SKU000290,6,2026-05-15,2026-05-16,In transit
OPEN020302,STR063,SKU000291,6,2026-05-14,2026-05-17,In transit
OPEN020303,STR063,SKU000297,12,2026-05-15,2026-05-17,In transit
OPEN020304,STR063,SKU000298,12,2026-05-12,2026-05-17,In transit
OPEN020305,STR063,SKU000304,6,2026-05-14,2026-05-20,In transit
OPEN020306,STR063,SKU000308,12,2026-05-15,2026-05-20,In transit
OPEN020307,STR063,SKU000310,12,2026-05-15,2026-05-17,In transit
OPEN020308,STR063,SKU000316,12,2026-05-13,2026-05-16,In transit
OPEN020309,STR063,SKU000317,6,2026-05-12,2026-05-17,In transit
OPEN020310,STR063,SKU000318,24,2026-05-12,2026-05-20,In transit
OPEN020311,STR063,SKU000322,12,2026-05-12,2026-05-19,In transit
OPEN020312,STR063,SKU000323,6,2026-05-14,2026-05-17,In transit
OPEN020313,STR063,SKU000324,24,2026-05-13,2026-05-19,In transit
OPEN020314,STR063,SKU000325,3,2026-05-12,2026-05-16,In transit
OPEN020315,STR063,SKU000329,12,2026-05-14,2026-05-19,In transit
OPEN020316,STR063,SKU000338,6,2026-05-13,2026-05-16,In transit
OPEN020317,STR063,SKU000339,24,2026-05-14,2026-05-20,In transit
OPEN020318,STR063,SKU000341,3,2026-05-14,2026-05-16,In transit
OPEN020319,STR063,SKU000342,24,2026-05-14,2026-05-20,In transit
OPEN020320,STR063,SKU000347,3,2026-05-14,2026-05-20,In transit
OPEN020321,STR063,SKU000349,12,2026-05-14,2026-05-16,In transit
OPEN020322,STR063,SKU000357,6,2026-05-13,2026-05-17,In transit
OPEN020323,STR063,SKU000359,24,2026-05-13,2026-05-18,In transit
OPEN020324,STR063,SKU000362,6,2026-05-14,2026-05-19,In transit
OPEN020325,STR063,SKU000363,12,2026-05-15,2026-05-16,In transit
OPEN020326,STR063,SKU000367,24,2026-05-14,2026-05-18,In transit
OPEN020327,STR063,SKU000369,6,2026-05-15,2026-05-16,In transit
OPEN020328,STR063,SKU000371,6,2026-05-14,2026-05-17,In transit
OPEN020329,STR063,SKU000373,3,2026-05-15,2026-05-19,In transit
OPEN020330,STR063,SKU000376,6,2026-05-15,2026-05-16,In transit
OPEN020331,STR063,SKU000377,12,2026-05-13,2026-05-20,In transit
OPEN020332,STR063,SKU000378,3,2026-05-12,2026-05-20,In transit
OPEN020333,STR063,SKU000382,12,2026-05-15,2026-05-17,In transit
OPEN020334,STR063,SKU000383,24,2026-05-12,2026-05-16,In transit
OPEN020335,STR063,SKU000390,6,2026-05-13,2026-05-19,In transit
OPEN020336,STR063,SKU000392,12,2026-05-12,2026-05-16,In transit
OPEN020337,STR063,SKU000393,12,2026-05-15,2026-05-16,In transit
OPEN020338,STR063,SKU000395,24,2026-05-14,2026-05-17,In transit
OPEN020339,STR063,SKU000396,12,2026-05-14,2026-05-18,In transit
OPEN020340,STR063,SKU000399,24,2026-05-12,2026-05-16,In transit
OPEN020341,STR063,SKU000401,6,2026-05-14,2026-05-20,In transit
OPEN020342,STR063,SKU000403,12,2026-05-15,2026-05-17,In transit
OPEN020343,STR063,SKU000404,12,2026-05-13,2026-05-17,In transit
OPEN020344,STR063,SKU000405,6,2026-05-12,2026-05-17,In transit
OPEN020345,STR063,SKU000407,12,2026-05-13,2026-05-16,In transit
OPEN020346,STR063,SKU000408,24,2026-05-14,2026-05-20,In transit
OPEN020347,STR063,SKU000410,3,2026-05-13,2026-05-19,In transit
OPEN020348,STR063,SKU000413,3,2026-05-12,2026-05-17,In transit
OPEN020349,STR063,SKU000417,3,2026-05-14,2026-05-19,In transit
OPEN020350,STR063,SKU000425,6,2026-05-12,2026-05-17,In transit
OPEN020351,STR063,SKU000426,12,2026-05-14,2026-05-20,In transit
OPEN020352,STR063,SKU000431,3,2026-05-14,2026-05-16,In transit
OPEN020353,STR063,SKU000432,3,2026-05-12,2026-05-17,In transit
OPEN020354,STR063,SKU000434,24,2026-05-14,2026-05-17,In transit
OPEN020355,STR063,SKU000435,6,2026-05-14,2026-05-18,In transit
OPEN020356,STR063,SKU000445,24,2026-05-13,2026-05-17,In transit
OPEN020357,STR063,SKU000449,6,2026-05-13,2026-05-20,In transit
OPEN020358,STR063,SKU000450,12,2026-05-12,2026-05-18,In transit
OPEN020359,STR063,SKU000451,12,2026-05-15,2026-05-19,In transit
OPEN020360,STR063,SKU000454,24,2026-05-13,2026-05-17,In transit
OPEN020361,STR063,SKU000456,3,2026-05-15,2026-05-17,In transit
OPEN020362,STR063,SKU000457,3,2026-05-13,2026-05-16,In transit
OPEN020363,STR063,SKU000459,12,2026-05-15,2026-05-20,In transit
OPEN020364,STR063,SKU000465,6,2026-05-12,2026-05-17,In transit
OPEN020365,STR063,SKU000471,3,2026-05-13,2026-05-19,In transit
OPEN020366,STR063,SKU000474,12,2026-05-12,2026-05-16,In transit
OPEN020367,STR063,SKU000481,24,2026-05-12,2026-05-16,In transit
OPEN020368,STR063,SKU000483,6,2026-05-14,2026-05-20,In transit
OPEN020369,STR063,SKU000484,24,2026-05-13,2026-05-17,In transit
OPEN020370,STR063,SKU000489,6,2026-05-12,2026-05-16,In transit
OPEN020371,STR063,SKU000491,6,2026-05-12,2026-05-18,In transit
OPEN020372,STR063,SKU000492,12,2026-05-12,2026-05-19,In transit
OPEN020373,STR063,SKU000495,12,2026-05-14,2026-05-20,In transit
OPEN020374,STR063,SKU000496,12,2026-05-13,2026-05-16,In transit
OPEN020375,STR063,SKU000498,6,2026-05-13,2026-05-16,In transit
OPEN020376,STR063,SKU000499,3,2026-05-15,2026-05-19,In transit
OPEN020377,STR063,SKU000505,6,2026-05-14,2026-05-19,In transit
OPEN020378,STR063,SKU000506,6,2026-05-14,2026-05-20,In transit
OPEN020379,STR063,SKU000508,12,2026-05-15,2026-05-17,In transit
OPEN020380,STR063,SKU000509,12,2026-05-13,2026-05-20,In transit
OPEN020381,STR063,SKU000512,12,2026-05-12,2026-05-17,In transit
OPEN020382,STR063,SKU000516,6,2026-05-12,2026-05-20,In transit
OPEN020383,STR063,SKU000517,6,2026-05-14,2026-05-18,In transit
OPEN020384,STR063,SKU000519,12,2026-05-14,2026-05-19,In transit
OPEN020385,STR063,SKU000521,3,2026-05-15,2026-05-17,In transit
OPEN020386,STR063,SKU000522,6,2026-05-14,2026-05-17,In transit
OPEN020387,STR063,SKU000524,24,2026-05-12,2026-05-16,In transit
OPEN020388,STR063,SKU000528,24,2026-05-12,2026-05-19,In transit
OPEN020389,STR063,SKU000529,24,2026-05-12,2026-05-20,In transit
OPEN020390,STR063,SKU000530,6,2026-05-15,2026-05-18,In transit
OPEN020391,STR063,SKU000533,12,2026-05-15,2026-05-17,In transit
OPEN020392,STR063,SKU000536,6,2026-05-14,2026-05-18,In transit
OPEN020393,STR063,SKU000540,12,2026-05-15,2026-05-20,In transit
OPEN020394,STR063,SKU000544,24,2026-05-14,2026-05-16,In transit
OPEN020395,STR063,SKU000546,12,2026-05-15,2026-05-19,In transit
OPEN020396,STR063,SKU000550,12,2026-05-13,2026-05-18,In transit
OPEN020397,STR063,SKU000554,6,2026-05-15,2026-05-17,In transit
OPEN020398,STR063,SKU000556,12,2026-05-12,2026-05-16,In transit
OPEN020399,STR063,SKU000561,12,2026-05-14,2026-05-20,In transit
OPEN020400,STR063,SKU000563,12,2026-05-12,2026-05-16,In transit
OPEN020401,STR063,SKU000567,24,2026-05-13,2026-05-16,In transit
OPEN020402,STR063,SKU000569,3,2026-05-13,2026-05-19,In transit
OPEN020403,STR063,SKU000570,6,2026-05-14,2026-05-17,In transit
OPEN020404,STR063,SKU000574,12,2026-05-15,2026-05-17,In transit
OPEN020405,STR063,SKU000579,6,2026-05-12,2026-05-18,In transit
OPEN020406,STR063,SKU000582,6,2026-05-15,2026-05-20,In transit
OPEN020407,STR063,SKU000584,12,2026-05-14,2026-05-17,In transit
OPEN020408,STR063,SKU000585,3,2026-05-13,2026-05-20,In transit
OPEN020409,STR063,SKU000587,6,2026-05-15,2026-05-20,In transit
OPEN020410,STR063,SKU000589,24,2026-05-15,2026-05-20,In transit
OPEN020411,STR063,SKU000596,6,2026-05-12,2026-05-17,In transit
OPEN020412,STR063,SKU000600,24,2026-05-12,2026-05-17,In transit
OPEN020413,STR063,SKU000602,6,2026-05-12,2026-05-16,In transit
OPEN020414,STR063,SKU000603,12,2026-05-12,2026-05-17,In transit
OPEN020415,STR063,SKU000607,12,2026-05-14,2026-05-20,In transit
OPEN020416,STR063,SKU000610,6,2026-05-12,2026-05-18,In transit
OPEN020417,STR063,SKU000611,6,2026-05-13,2026-05-16,In transit
OPEN020418,STR063,SKU000612,12,2026-05-14,2026-05-17,In transit
OPEN020419,STR063,SKU000613,6,2026-05-14,2026-05-18,In transit
OPEN020420,STR063,SKU000618,12,2026-05-13,2026-05-16,In transit
OPEN020421,STR063,SKU000622,24,2026-05-14,2026-05-19,In transit
OPEN020422,STR063,SKU000627,24,2026-05-12,2026-05-19,In transit
OPEN020423,STR063,SKU000634,6,2026-05-12,2026-05-17,In transit
OPEN020424,STR063,SKU000635,12,2026-05-14,2026-05-16,In transit
OPEN020425,STR063,SKU000642,6,2026-05-13,2026-05-20,In transit
OPEN020426,STR063,SKU000644,6,2026-05-12,2026-05-19,In transit
OPEN020427,STR063,SKU000645,3,2026-05-12,2026-05-19,In transit
OPEN020428,STR063,SKU000649,6,2026-05-15,2026-05-17,In transit
OPEN020429,STR063,SKU000656,24,2026-05-13,2026-05-19,In transit
OPEN020430,STR063,SKU000664,6,2026-05-13,2026-05-18,In transit
OPEN020431,STR063,SKU000665,6,2026-05-13,2026-05-17,In transit
OPEN020432,STR063,SKU000667,12,2026-05-12,2026-05-19,In transit
OPEN020433,STR063,SKU000672,6,2026-05-13,2026-05-16,In transit
OPEN020434,STR063,SKU000674,3,2026-05-13,2026-05-18,In transit
OPEN020435,STR063,SKU000676,6,2026-05-13,2026-05-18,In transit
OPEN020436,STR063,SKU000677,6,2026-05-13,2026-05-16,In transit
OPEN020437,STR063,SKU000679,12,2026-05-15,2026-05-19,In transit
OPEN020438,STR063,SKU000680,3,2026-05-13,2026-05-16,In transit
OPEN020439,STR063,SKU000683,6,2026-05-12,2026-05-20,In transit
OPEN020440,STR063,SKU000694,12,2026-05-14,2026-05-17,In transit
OPEN020441,STR063,SKU000697,6,2026-05-15,2026-05-17,In transit
OPEN020442,STR063,SKU000698,3,2026-05-15,2026-05-18,In transit
OPEN020443,STR063,SKU000700,12,2026-05-13,2026-05-20,In transit
OPEN020444,STR063,SKU000704,3,2026-05-13,2026-05-19,In transit
OPEN020445,STR063,SKU000710,12,2026-05-12,2026-05-18,In transit
OPEN020446,STR063,SKU000711,6,2026-05-15,2026-05-17,In transit
OPEN020447,STR063,SKU000712,3,2026-05-12,2026-05-16,In transit
OPEN020448,STR063,SKU000718,24,2026-05-14,2026-05-19,In transit
OPEN020449,STR063,SKU000723,3,2026-05-14,2026-05-20,In transit
OPEN020450,STR063,SKU000724,12,2026-05-13,2026-05-18,In transit
OPEN020451,STR063,SKU000726,12,2026-05-14,2026-05-16,In transit
OPEN020452,STR063,SKU000728,3,2026-05-12,2026-05-16,In transit
OPEN020453,STR063,SKU000730,24,2026-05-12,2026-05-20,In transit
OPEN020454,STR063,SKU000733,12,2026-05-15,2026-05-16,In transit
OPEN020455,STR063,SKU000736,6,2026-05-13,2026-05-19,In transit
OPEN020456,STR063,SKU000738,6,2026-05-13,2026-05-16,In transit
OPEN020457,STR063,SKU000740,24,2026-05-12,2026-05-16,In transit
OPEN020458,STR063,SKU000743,12,2026-05-15,2026-05-16,In transit
OPEN020459,STR063,SKU000748,6,2026-05-13,2026-05-20,In transit
OPEN020460,STR063,SKU000751,12,2026-05-14,2026-05-19,In transit
OPEN020461,STR063,SKU000755,3,2026-05-14,2026-05-18,In transit
OPEN020462,STR063,SKU000758,24,2026-05-13,2026-05-17,In transit
OPEN020463,STR063,SKU000760,12,2026-05-15,2026-05-18,In transit
OPEN020464,STR063,SKU000765,6,2026-05-14,2026-05-18,In transit
OPEN020465,STR063,SKU000769,24,2026-05-15,2026-05-16,In transit
OPEN020466,STR063,SKU000771,12,2026-05-12,2026-05-16,In transit
OPEN020467,STR063,SKU000776,3,2026-05-13,2026-05-18,In transit
OPEN020468,STR063,SKU000786,6,2026-05-15,2026-05-20,In transit
OPEN020469,STR063,SKU000797,24,2026-05-12,2026-05-16,In transit
OPEN020470,STR063,SKU000799,12,2026-05-13,2026-05-20,In transit
OPEN020471,STR063,SKU000800,12,2026-05-14,2026-05-19,In transit
OPEN020472,STR063,SKU000805,4,2026-05-12,2026-05-20,In transit
OPEN020473,STR063,SKU000814,2,2026-05-15,2026-05-20,In transit
OPEN020474,STR063,SKU000815,8,2026-05-15,2026-05-16,In transit
OPEN020475,STR063,SKU000816,8,2026-05-13,2026-05-16,In transit
OPEN020476,STR063,SKU000819,2,2026-05-13,2026-05-19,In transit
OPEN020477,STR063,SKU000825,8,2026-05-15,2026-05-16,In transit
OPEN020478,STR063,SKU000830,2,2026-05-12,2026-05-18,In transit
OPEN020479,STR063,SKU000833,4,2026-05-14,2026-05-20,In transit
OPEN020480,STR063,SKU000834,8,2026-05-12,2026-05-20,In transit
OPEN020481,STR063,SKU000855,2,2026-05-14,2026-05-16,In transit
OPEN020482,STR063,SKU000857,4,2026-05-13,2026-05-17,In transit
OPEN020483,STR063,SKU000860,4,2026-05-14,2026-05-16,In transit
OPEN020484,STR063,SKU000861,2,2026-05-15,2026-05-20,In transit
OPEN020485,STR063,SKU000869,8,2026-05-15,2026-05-17,In transit
OPEN020486,STR063,SKU000870,2,2026-05-15,2026-05-20,In transit
OPEN020487,STR063,SKU000871,8,2026-05-15,2026-05-18,In transit
OPEN020488,STR063,SKU000872,2,2026-05-14,2026-05-18,In transit
OPEN020489,STR063,SKU000874,8,2026-05-12,2026-05-16,In transit
OPEN020490,STR063,SKU000879,1,2026-05-14,2026-05-18,In transit
OPEN020491,STR063,SKU000880,8,2026-05-14,2026-05-16,In transit
OPEN020492,STR063,SKU000881,8,2026-05-14,2026-05-20,In transit
OPEN020493,STR063,SKU000883,2,2026-05-14,2026-05-16,In transit
OPEN020494,STR063,SKU000884,8,2026-05-12,2026-05-16,In transit
OPEN020495,STR063,SKU000885,1,2026-05-12,2026-05-20,In transit
OPEN020496,STR063,SKU000886,8,2026-05-13,2026-05-20,In transit
OPEN020497,STR063,SKU000887,2,2026-05-12,2026-05-19,In transit
OPEN020498,STR063,SKU000891,4,2026-05-12,2026-05-17,In transit
OPEN020499,STR063,SKU000893,8,2026-05-12,2026-05-20,In transit
OPEN020500,STR063,SKU000895,2,2026-05-12,2026-05-20,In transit
OPEN020501,STR063,SKU000898,1,2026-05-13,2026-05-19,In transit
OPEN020502,STR063,SKU000899,4,2026-05-13,2026-05-17,In transit
OPEN020503,STR063,SKU000901,2,2026-05-13,2026-05-19,In transit
OPEN020504,STR063,SKU000902,2,2026-05-12,2026-05-18,In transit
OPEN020505,STR063,SKU000905,2,2026-05-14,2026-05-17,In transit
OPEN020506,STR063,SKU000917,1,2026-05-14,2026-05-18,In transit
OPEN020507,STR063,SKU000919,8,2026-05-12,2026-05-19,In transit
OPEN020508,STR063,SKU000924,2,2026-05-15,2026-05-19,In transit
OPEN020509,STR063,SKU000928,8,2026-05-12,2026-05-20,In transit
OPEN020510,STR063,SKU000930,4,2026-05-15,2026-05-20,In transit
OPEN020511,STR063,SKU000935,1,2026-05-13,2026-05-17,In transit
OPEN020512,STR063,SKU000936,1,2026-05-12,2026-05-16,In transit
OPEN020513,STR063,SKU000939,4,2026-05-13,2026-05-18,In transit
OPEN020514,STR063,SKU000941,4,2026-05-12,2026-05-17,In transit
OPEN020515,STR063,SKU000942,8,2026-05-12,2026-05-19,In transit
OPEN020516,STR063,SKU000943,2,2026-05-14,2026-05-17,In transit
OPEN020517,STR063,SKU000944,8,2026-05-15,2026-05-17,In transit
OPEN020518,STR063,SKU000945,4,2026-05-15,2026-05-17,In transit
OPEN020519,STR063,SKU000950,2,2026-05-13,2026-05-20,In transit
OPEN020520,STR063,SKU000953,2,2026-05-13,2026-05-17,In transit
OPEN020521,STR063,SKU000954,8,2026-05-13,2026-05-20,In transit
OPEN020522,STR063,SKU000959,4,2026-05-12,2026-05-17,In transit
OPEN020523,STR063,SKU000960,4,2026-05-12,2026-05-20,In transit
OPEN020524,STR063,SKU000962,1,2026-05-15,2026-05-18,In transit
OPEN020525,STR063,SKU000963,4,2026-05-13,2026-05-16,In transit
OPEN020526,STR063,SKU000969,4,2026-05-14,2026-05-18,In transit
OPEN020527,STR063,SKU000970,4,2026-05-12,2026-05-16,In transit
OPEN020528,STR063,SKU000974,8,2026-05-12,2026-05-20,In transit
OPEN020529,STR063,SKU000975,4,2026-05-15,2026-05-17,In transit
OPEN020530,STR063,SKU000987,4,2026-05-14,2026-05-20,In transit
OPEN020531,STR063,SKU000993,2,2026-05-13,2026-05-20,In transit
OPEN020532,STR063,SKU000999,4,2026-05-12,2026-05-20,In transit
OPEN020533,STR063,SKU001000,1,2026-05-13,2026-05-18,In transit
OPEN020534,STR063,SKU001001,2,2026-05-14,2026-05-17,In transit
OPEN020535,STR063,SKU001005,2,2026-05-13,2026-05-16,In transit
OPEN020536,STR063,SKU001009,1,2026-05-13,2026-05-16,In transit
OPEN020537,STR063,SKU001012,1,2026-05-15,2026-05-19,In transit
OPEN020538,STR063,SKU001018,1,2026-05-14,2026-05-18,In transit
OPEN020539,STR063,SKU001025,2,2026-05-13,2026-05-18,In transit
OPEN020540,STR063,SKU001026,8,2026-05-15,2026-05-17,In transit
OPEN020541,STR063,SKU001029,1,2026-05-14,2026-05-16,In transit
OPEN020542,STR063,SKU001031,8,2026-05-13,2026-05-18,In transit
OPEN020543,STR063,SKU001034,4,2026-05-14,2026-05-19,In transit
OPEN020544,STR063,SKU001049,4,2026-05-14,2026-05-16,In transit
OPEN020545,STR063,SKU001052,2,2026-05-13,2026-05-19,In transit
OPEN020546,STR063,SKU001054,2,2026-05-12,2026-05-16,In transit
OPEN020547,STR063,SKU001055,8,2026-05-12,2026-05-19,In transit
OPEN020548,STR063,SKU001057,2,2026-05-13,2026-05-18,In transit
OPEN020549,STR063,SKU001060,4,2026-05-12,2026-05-16,In transit
OPEN020550,STR063,SKU001061,8,2026-05-13,2026-05-16,In transit
OPEN020551,STR063,SKU001065,4,2026-05-13,2026-05-17,In transit
OPEN020552,STR063,SKU001067,8,2026-05-14,2026-05-17,In transit
OPEN020553,STR063,SKU001068,4,2026-05-14,2026-05-16,In transit
OPEN020554,STR063,SKU001076,2,2026-05-15,2026-05-17,In transit
OPEN020555,STR063,SKU001077,1,2026-05-13,2026-05-16,In transit
OPEN020556,STR063,SKU001078,4,2026-05-14,2026-05-16,In transit
OPEN020557,STR063,SKU001079,2,2026-05-15,2026-05-17,In transit
OPEN020558,STR063,SKU001093,2,2026-05-13,2026-05-20,In transit
OPEN020559,STR063,SKU001094,2,2026-05-15,2026-05-16,In transit
OPEN020560,STR063,SKU001100,4,2026-05-15,2026-05-18,In transit
OPEN020561,STR063,SKU001101,8,2026-05-12,2026-05-19,In transit
OPEN020562,STR063,SKU001104,8,2026-05-14,2026-05-17,In transit
OPEN020563,STR063,SKU001108,1,2026-05-12,2026-05-19,In transit
OPEN020564,STR063,SKU001109,2,2026-05-12,2026-05-20,In transit
OPEN020565,STR063,SKU001117,1,2026-05-14,2026-05-19,In transit
OPEN020566,STR063,SKU001118,4,2026-05-12,2026-05-19,In transit
OPEN020567,STR063,SKU001119,2,2026-05-13,2026-05-20,In transit
OPEN020568,STR063,SKU001122,2,2026-05-13,2026-05-18,In transit
OPEN020569,STR063,SKU001124,8,2026-05-12,2026-05-19,In transit
OPEN020570,STR063,SKU001127,8,2026-05-12,2026-05-20,In transit
OPEN020571,STR063,SKU001133,2,2026-05-15,2026-05-17,In transit
OPEN020572,STR063,SKU001138,8,2026-05-12,2026-05-19,In transit
OPEN020573,STR063,SKU001139,2,2026-05-14,2026-05-16,In transit
OPEN020574,STR063,SKU001140,4,2026-05-15,2026-05-20,In transit
OPEN020575,STR063,SKU001148,4,2026-05-15,2026-05-19,In transit
OPEN020576,STR063,SKU001151,2,2026-05-12,2026-05-20,In transit
OPEN020577,STR063,SKU001156,4,2026-05-12,2026-05-19,In transit
OPEN020578,STR063,SKU001159,2,2026-05-14,2026-05-20,In transit
OPEN020579,STR063,SKU001161,2,2026-05-15,2026-05-16,In transit
OPEN020580,STR063,SKU001164,1,2026-05-12,2026-05-17,In transit
OPEN020581,STR063,SKU001171,2,2026-05-13,2026-05-16,In transit
OPEN020582,STR063,SKU001172,1,2026-05-12,2026-05-17,In transit
OPEN020583,STR063,SKU001184,4,2026-05-15,2026-05-16,In transit
OPEN020584,STR063,SKU001187,8,2026-05-12,2026-05-20,In transit
OPEN020585,STR063,SKU001188,4,2026-05-15,2026-05-16,In transit
OPEN020586,STR063,SKU001189,4,2026-05-13,2026-05-16,In transit
